,user_id,newdata.created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,quote_count,reply_count,location,score
1449,775576566,12/06/2022 17:02,Dodyy_99,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for iPhone,139,,,,False,True,0,,,,neutral/SI
1450,70791758,12/06/2022 17:02,Kharne1983,REDLIANAK I MEAN IS IT REALLY A GAMING ANNOUNCEMENT IF ITS NOT MOUNTAINS OF DISAPPOINTMENT SURROUNDING A SINGLE OPTIONAL BIT OF GOOD NEWS,Twitter Web App,130,1.54E+18,15070269,redlianak,False,False,1,,,"New Jersey, USA",negativa
1451,1.44369E+18,12/06/2022 17:01,JanuaryAttack,BREAKING SENATE DEAL ON GUN REFORM EXPECTED TODAY LACALDWELLDC REPORTS MTP THIS IS BIG NEWS THAT A DEAL IS GOING TO BE ANNOUNCED TODAY,Twitter Web App,140,,,,False,True,0,,,,negativa
1452,1.33878E+18,12/06/2022 17:01,polgara28951124,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter for iPhone,139,,,,False,True,0,,,,positiva
1453,1.52183E+18,12/06/2022 17:00,hosea_sadger,NEWSTATESMAN KATIESTALLARD ACTUALLY NO PANIC AT ALL PLEASE DONT BELIEVE THESE NEWS REPORTS LOL,Twitter Web App,70,1.54E+18,19906615,NewStatesman,False,False,0,,,,positiva
1454,1.52183E+18,12/06/2022 17:00,hosea_sadger,TEXTOSMOONTW NEWSTATESMAN ACTUALLY NO PANIC AT ALL PLEASE DONT BELIEVE THESE NEWS REPORTS LOL,Twitter Web App,70,1.54E+18,1.00E+18,textosmoontw,False,False,0,,,,positiva
1455,1.01809E+18,12/06/2022 17:00,samiyahsmo,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for iPhone,112,,,,False,True,0,,,United Kingdom // <U+0001F1F0><U+0001F1EA>,negativa
1456,1.10368E+18,12/06/2022 16:59,feedynewsBR,ROCK MINUTE KEOPS MIRROR REAPER KREATOR SIGA FEEDYNEWSBR,dlvr.it,87,,,,False,False,0,,,Brasil,neutral/SI
1457,1.40438E+18,12/06/2022 16:59,Tae_Has_,UCC JIMIN SHINES AS HE GOES VIRAL FOR HIS MESMERIZING VOCALS AND KMEDIA FEATURE HIM IN NEWS REPORTS ON BTSS COMEBACK,Twitter Web App,140,,,,False,True,0,,,Sri Lanka,positiva
1458,734601072,12/06/2022 16:59,Kent_Cyclist,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter Web App,140,,,,False,True,0,,,East Kent & Chester,neutral/SI
1459,1.5352E+18,12/06/2022 16:59,Lumia0187,MARSCOLONYIO AIRDROP WINNERS ANNOUNCEMENT CHECK HERE THANK YOU ALL FOR YOUR PARTICIPATION THE REWARDS WILL BE DISTRIBUTED WITHIN THE NEXT 7 DAYS STAY UPDATED ON OUR SOCIAL MEDIA FOR UPCOMING NEWS IDO GIVEAWAY AIRDROP NFT ILA IFL,Twitter Web App,140,,,,False,True,0,,,,positiva
1460,7.80985E+17,12/06/2022 16:58,Ccmaci,HELYEARELYEA NO NEW NEWS JUST THE DAY 1 GAMEPASS ANNOUNCEMENT WITH THE OLD SILKSONG TRAILER MAYBE EVEN LESS THAN THAT GONNA BE DISAPPOINTING,Twitter for iPhone,134,1.54E+18,243955135,helyearelyea,False,False,2,,,Christan Continent,negativa
1461,852211621,12/06/2022 16:58,Sam_o9,GOBOLOCO CANT WAIT TO SEE IF THE RUMORED GOLDEN EYE IS REALLY GONNA HAPPEN ALSO INTRIGUED BY STARFIELD OF COURSE ANY BANJO RELATED ANNOUNCEMENT WOULD BE AWESOME AND ANY HALO INFINITE NEWS WOULD BE GREAT,Twitter for iPhone,196,1.54E+18,4267769025,gobo_loco,False,False,0,,,Quebec,positiva
1462,1.2241E+18,12/06/2022 16:58,DoctorShelby13,GAMEPLAY FROM STARFIELD ELDER SCROLLS 6 RELEASE WINDOW INDIANA JONES RELEASE WINDOW WOLFENSTIEN 3 ANNOUNCEMENT FABLE GAMEPLAY GAMEPASS UPDATES AND ACTIVISION ACQUISITION NEWS ARE MY PREDICTIONS XBOXBETHESDA,Twitter for Android,140,,,,False,True,0,,,"West Horsley, England",neutral/SI
1463,175885043,12/06/2022 16:57,LadyAbsintheWWE,GAMEPLAY FROM STARFIELD ELDER SCROLLS 6 RELEASE WINDOW INDIANA JONES RELEASE WINDOW WOLFENSTIEN 3 ANNOUNCEMENT FABLE GAMEPLAY GAMEPASS UPDATES AND ACTIVISION ACQUISITION NEWS ARE MY PREDICTIONS XBOXBETHESDA,Twitter for iPhone,140,,,,False,True,0,,,"Feltham, England",neutral/SI
1464,317868235,12/06/2022 16:57,R390042,JOHNKRUZEL JULIAINRALEIGH INITIALLY REPUBLICANS BLAMED TRUMP FOR INSURRECTION AND NOT DOING ANYTHING NOW THEY ARE BACKING OFF ON BLAME AND SAYING IT WASNT AS BAD AS NEWS REPORTS MADE OUT TRUMP IS THE FACE OF THE GOP AND THEY ARE AFRAID ENOUGH WILL COME OUT OF HEARINGS TO INDICT TRUMP,Twitter Web App,261,1.54E+18,64483444,johnkruzel,False,False,1,,,"Cary, NC",negativa
1465,430135217,12/06/2022 16:57,formallymessy,THIS IS GREAT NEWS WISH IT WERE DONE SOONER,Twitter for iPhone,70,,,,False,False,1,,,"Rockford, IL",positiva
1466,21906962,12/06/2022 16:57,Sscan99,GAMEPLAY FROM STARFIELD ELDER SCROLLS 6 RELEASE WINDOW INDIANA JONES RELEASE WINDOW WOLFENSTIEN 3 ANNOUNCEMENT FABLE GAMEPLAY GAMEPASS UPDATES AND ACTIVISION ACQUISITION NEWS ARE MY PREDICTIONS XBOXBETHESDA,Twitter for iPhone,214,,,,False,False,2,,,,neutral/SI
1467,1.48934E+18,12/06/2022 16:56,shetellmesay,RSVPTEMPLE ITS THE PEOPLE THAT WERE ACTUALLY THERE THAT SAID ALL IM RELAYING TO YOU THESE REPORTS FROM THE INVESTIGATION READ THE NEWS SIR,Twitter for iPhone,132,1.54E+18,559535175,rsvptemple,False,False,1,,,In CR7’s kitchen eating salad,neutral/SI
1468,309845693,12/06/2022 16:56,gambin25,MONSTERRA X MADMONKEYGUILD LIVE AMA GOES LIVE JOIN NOW TIME 000 PM 130 PM UTC MAY 31 REWARD 300 IN NFTS FOR 10 MOST ACTIVE PARTICIPANTS COME MEET OUR GUESTS AND KEEP UPDATE WITH ALL THE GREAT NEWS,Twitter for Android,139,,,,False,True,0,,,,positiva
1469,1.4132E+18,12/06/2022 16:55,CryptoEddy17,BINANCEUS SYSCOIN ROLLUX ANNOUNCEMENT WAS THE BIGGEST NEWS OF THE CONFERENCE FOR ME WEN SYS,Twitter Web App,88,1.54E+18,1.12E+18,BinanceUS,False,False,10,,,,neutral/SI
1470,1.46868E+18,12/06/2022 16:55,Harishk49389646,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
1471,2154342280,12/06/2022 16:53,CAKalish,INCREDIBLY INFORMATIVE CONTENT ON ALEXWITT REPORTS WITH ONEUNDERSCORE ON WHITE SUPREMACY GROUPS BRILLIANT REPORTING FROM YAMICHE VERY GRATEFUL FOR ALL OF THIS INFORMATION AS THIS SENATE NEWS BREAKS GUNVIOLENCE MSNBC,Twitter Web App,140,,,,False,True,0,,,,positiva
1472,2954536430,12/06/2022 16:53,NewsDarshanAgen,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for Android,139,,,,False,True,0,,,<U+0932><U+0916><U+0928><U+090A>,neutral/SI
1473,8.97439E+17,12/06/2022 16:52,Deffy197,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter for Android,140,,,,False,True,0,,,,neutral/SI
1474,1.47687E+18,12/06/2022 16:52,RK74696979,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
1475,2340774583,12/06/2022 16:51,NONONOEU,FORENSIC ACCOUNTANTS NEEDED WHO CAN SORT THROUGH THE MSM COMPANY ANNUAL REPORTS TO DETERMINE HOW MUCH THEY ARE BEING PAID BY THE GOVERNMENT TO CENSOR CONTENT ANDOR NOT REPORT NEWS THAT DOESNT FIT THE WOKE NARRATIVE,Twitter Web App,140,,,,False,True,0,,,Norfolk UK,positiva
1476,1.52468E+18,12/06/2022 16:50,AbhayMi24424160,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
1477,37322255,12/06/2022 16:49,HeathenKirk,EDDIELEONARD02 MEGYNKELLY SCALIA HAS BEEN DEAD FOR 6 YEARS ALSO GOOD NEWS ACCORDING TO REPORTS OUT OF THE COURT THEY HAVE THE CULPRIT NARROWED DOWN TO 23 PEOPLE I THINK THEYLL ANNOUNCE WHO IT IS AFTER THE TERM IS OUT QUIETLY,Twitter for iPhone,209,1.53E+18,453228928,EddieLeonard02,False,False,0,,,,positiva
1478,788093094,12/06/2022 16:49,pkraves,HI HALLMARKCHANNEL WE HEARTIES ARE STILL PATIENTLY WAITING FOR THE SEASON 10 ANNOUNCEMENT I REALLY MISS THIS LITTLE BOY HOPEFULLY WELL HEAR THE GOOD NEWS SOON ALLINFORSEASON10 LUCABETH WEAREHOPEVALLEY WCTH,Twitter for iPhone,139,,,,False,True,0,,,,positiva
1479,15917909,12/06/2022 16:47,KateMaltby,IF THIS BIPARTISAN AGREEMENT ON GUN CONTROL PASSES IN THE US AS ANNOUNCEMENT TODAY THE IMPACT OF THIS CLAUSE ALONE WILL BE HUGE A RARE MOMENT OF GOOD NEWS,Twitter Web App,158,,,,True,False,4,,,"It's 'Dr', actually.",positiva
1480,1.35537E+18,12/06/2022 16:46,cuddlynick2,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for Android,112,,,,False,True,0,,,In Chases Arms<U+0001F495>,negativa
1481,8.90458E+17,12/06/2022 16:45,ajraine23,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for Android,112,,,,False,True,0,,,"Teresa, Rizal",negativa
1482,7.53585E+17,12/06/2022 16:44,lord0rion,MILO HAS BIG NEWS TINYKIN IS COMING TO PC AND CONSOLES ON AUGUST 30TH 2022 STRIDE INTO THE COUNTDOWN MONTHS WITH THE RELEASE DATE ANNOUNCEMENT TRAILER FEATURED FUTUREGAMESSHOW NOW WATCH THE TRAILER AND KNOW YOUR MINI MATES BETTER,Twitter Web App,140,,,,False,True,0,,,"Granada, España",positiva
1483,32658814,12/06/2022 16:44,Mist3rroo,FROSKURINN G4TV ALL I CARE ABOUT IS ARK 2 NEWS OR ANIMATED SERIES ANNOUNCEMENT,Twitter for Android,65,1.54E+18,1945241936,Froskurinn,False,False,0,,,CA/LA,neutral/SI
1484,1.19618E+18,12/06/2022 16:43,LukeBur52834852,VERY SIMPLE ANALOGY THERR FROM BLOCKWRITER HOW THE MARKET TOKENS WORK FOR PEOPLE LIKE ME AND YOU ELLIOT YOU WILL GET THESE KIND OF NEGATIVITY IN EVERY PROJECT AT THE MINUTE NO MATTER THE GREAT NEWS AND PROGRESS NO MATTER MARKET CONDITION THEY FOCUS ON PRICE ONLY VRA,Twitter for Android,140,,,,False,True,0,,,Hackney,positiva
1485,50038077,12/06/2022 16:43,HorrorQueen13,PUBLIC SERVICE ANNOUNCEMENT WITH ALL THE DOOM AND GLOOM IN TODAYS NEWS THIS JUST MIGHT HELP,Twitter for Android,97,,,,False,False,1,,,Florida,negativa
1486,4027876213,12/06/2022 16:43,SumangalNandii,THE NEWS OF 4 PILGRIMS WHO DIED IN PANIHATI WB IS TRULY TRAGIC AMP UNFORTUNATE OUR HEARTS GO OUT TO THEIR FAMILIES WE WOULD LIKE TO CORRECT THE MEDIA REPORTS THAT THE INCIDENT DID NOT TAKE PLACE IN AN ISKCON TEMPLE NOR WAS THE EVENT ORGANIZED BY US IINDROJIT MANOGYALOIWAL,Twitter for Android,144,,,,False,True,0,,,"Kolkata, India",negativa
1487,1.5352E+18,12/06/2022 16:43,lim_christan,MARSCOLONYIO AIRDROP WINNERS ANNOUNCEMENT CHECK HERE THANK YOU ALL FOR YOUR PARTICIPATION THE REWARDS WILL BE DISTRIBUTED WITHIN THE NEXT 7 DAYS STAY UPDATED ON OUR SOCIAL MEDIA FOR UPCOMING NEWS IDO GIVEAWAY AIRDROP NFT ILA IFL,Twitter Web App,140,,,,False,True,0,,,,positiva
1488,1.48493E+18,12/06/2022 16:43,Hindust61843873,NUPURSHARMA PAKISTAN FAKENEWS,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
1489,1.15859E+18,12/06/2022 16:42,SugsFromHOU,BREAKING SENATE DEAL ON GUN REFORM EXPECTED TODAY LACALDWELLDC REPORTS MTP THIS IS BIG NEWS THAT A DEAL IS GOING TO BE ANNOUNCED TODAY,Twitter for iPhone,140,,,,False,True,0,,,"Houston, TX",negativa
1490,1.42315E+18,12/06/2022 16:42,Cas1Rose,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for Android,140,,,,False,True,0,,,,positiva
1491,269543530,12/06/2022 16:41,JMunozActor,INCREDIBLY INFORMATIVE CONTENT ON ALEXWITT REPORTS WITH ONEUNDERSCORE ON WHITE SUPREMACY GROUPS BRILLIANT REPORTING FROM YAMICHE VERY GRATEFUL FOR ALL OF THIS INFORMATION AS THIS SENATE NEWS BREAKS GUNVIOLENCE MSNBC,Twitter for iPhone,225,,,,False,False,15,,,,positiva
1492,1.04431E+18,12/06/2022 16:41,Jamiequan7,TGREEN28759714 PIMP80357600 RILDWANO CHIIMMZY PETERPSQUARE TILL THE 2023 WE ALL KNOW PREMIUM TIMES REPORTS FAKE NEWS GO ONLINE AND CHECK THE REAL STORY ABT THIS STOP COLLECTING SCREENSHOTS U SEE ON TWITTER YOU ARE AN ADULT,Twitter for iPhone,167,1.54E+18,1.33E+18,Tgreen28759714,False,False,1,,,,negativa
1493,130295161,12/06/2022 16:40,NOLAPepper,HEY YALL ITS BEEN A MINUTE HOPE YOURE DOING GREAT WERE BACK UP AMP ROLLING DOWN HERE IN NOLA PLUS WE HAVE SOME HUGE NEWS ITEMS TO SHARE FIRST WEVE OFFICIALLY REBRANDED SAY HELLO TO BIG EASY ROLLER DERBY 14,Twitter for iPhone,144,,,,False,True,0,,,"New Orleans, Louisiana",positiva
1494,7.33574E+17,12/06/2022 16:40,kprashasth,MANUTDMEN ACCORDING TO REPORTS WE DONT NEED THIS BS ANYMORE GIVE US NEWS WHEN THEY OFFICIALLY ANNOUNCE,Twitter for iPhone,96,1.54E+18,57299064,ManUtdMEN,False,False,0,,,the/goat,neutral/SI
1495,8.85514E+17,12/06/2022 16:40,IsabelleEspana,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter for iPhone,140,,,,False,True,0,,,"Paris, France",neutral/SI
1496,9.79896E+17,12/06/2022 16:39,_hannahmaryamm,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for Android,112,,,,False,True,0,,,,negativa
1497,1.26724E+18,12/06/2022 16:38,dragzxz,YOUTUBESIDESWITHHATE JUSTICEFORACTMAN SO THIS IS A GOOD START BUT WE NEED TO PUSH MORE REACH OUT TO OTHER REPORTS AND NEWS SITES LIKE JASON SHREIER JOE ROHAN H3H3 AND MORE TO GET THE WORD OUT AND LET PEOPLE KNOW THIS IS TO JUICY IF A STORY FOR THEM,Twitter for iPhone,277,,,,False,False,6,,,,positiva
1498,1711810434,12/06/2022 16:38,sjbobo58,HI HALLMARKCHANNEL WE HEARTIES ARE STILL PATIENTLY WAITING FOR THE SEASON 10 ANNOUNCEMENT I REALLY MISS THIS LITTLE BOY HOPEFULLY WELL HEAR THE GOOD NEWS SOON ALLINFORSEASON10 LUCABETH WEAREHOPEVALLEY WCTH,Twitter for Android,139,,,,False,True,0,,,,positiva
1499,1.52852E+18,12/06/2022 16:38,MartinRed2022,NAMEBEGINSWITHC I SAW A NEWS SOURCE SWITCH IT UP TO S EARLIER TO TRY AND FIT THE BIG NUMBER AGENDA BUT I AM NOT SHOCKED WE SEE EXAMPLES OF IDIOCY ON HERE BY THE MINUTE LET ALONE THE DAY,Twitter Web App,175,1.54E+18,46100614,NameBeginsWithC,False,False,1,,,Earth,positiva
1500,1.47457E+18,12/06/2022 16:37,DONGHYUNCE,HIS PC APPEARING ON AM KOREAN NATIONAL NEWS WHILE THEY WERE DOING REPORTS ON KIHNO VENDING MACHINES,Twitter for iPad,138,,,,False,True,0,,,he 17 white,neutral/SI
1501,2480748998,12/06/2022 16:37,IanTats,DEAR BBCNEWS BEFORE ANYBODY STARTS TO WATCH YOUR BIAS NEWS REPORTS ON RWANDA I CAN REPORT THAT EVERYONE IN THE PUB LAST NIGHT IS DELIGHTED THE FLIGHTS ARE GOING AHEAD,Twitter Web App,139,,,,False,True,0,,,,positiva
1502,1.2349E+18,12/06/2022 16:36,HayamMagdy18,OUR SPRING NEWSLETTER INCLUDES A HELPFUL UPDATE ON OUR NEW CHARTER PROCESS TWO NEW PROJECTS IN INDIA A NEW CLIENT ANNOUNCEMENT AND MORE VISIT FOR OUR LATEST NEWS AND UPDATES AND BE SURE TO DOWNLOAD OUR SPRING 2022 NEWSLETTER FOR THE FULL STORY,Twitter for Android,140,,,,False,True,0,,,,positiva
1503,1.51922E+18,12/06/2022 16:36,Geeskie14,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for Android,140,,,,False,True,0,,,Republika ng Pilipinas,positiva
1504,118680476,12/06/2022 16:36,citrus_kyoto,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter Web App,140,,,,False,True,0,,,<U+4EAC><U+90FD><U+5E9C><U+4EAC><U+90FD><U+5E02>,neutral/SI
1505,1.22763E+18,12/06/2022 16:35,__juliiiaa,DEVASTATING NEWS RIP COOPER NORIEGA LIFE IS FRAGILE ENJOY EVERY MINUTE,Twitter for iPhone,112,,,,False,True,0,,,,negativa
1506,17461976,12/06/2022 16:35,jdcrowley,THEBLACKHOOF JOSHGONDELMAN THERES LIKE 60 HOURS OF YOUTUBE CONTENT UPLOADED EVERY MINUTE AND IF I WANT PEOPLE TO WATCH MY 20 MINUTES OF IT IM SUPPOSED TO WHAT POST A SINGLE TWEET AND CROSS MY FINGERS IT WONT GET WASHED AWAY IN THE CEASELESS TORRENT OF BAD NEWS AND ADS AND ARGUMENTS AND DICK JOKES,Twitter for iPhone,276,1.54E+18,17461976,jdcrowley,False,False,0,,,Mars,negativa
1507,477036955,12/06/2022 16:34,jayy_NoVa,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter for iPhone,140,,,,False,True,0,,,Abuja,neutral/SI
1508,1.27674E+18,12/06/2022 16:34,mjadima,BREAKING SENATE DEAL ON GUN REFORM EXPECTED TODAY LACALDWELLDC REPORTS MTP THIS IS BIG NEWS THAT A DEAL IS GOING TO BE ANNOUNCED TODAY,Twitter for iPhone,140,,,,False,True,0,,,Naevia; Dreamville,negativa
1509,50202610,12/06/2022 16:34,Splatterthought,KBATES2011 ELIENYC ROBNEYER MICHAELHARRIOT IM PERFECTLY CALM SMOKING A JOINT RIGHT NOW DRINKING COFFEE AND READING THE NEWS RESPONDING QUICKLY AND EFFICIENTLY TO A DUDE WHO SAID THERE WERE NO GUNS THINKS GASOILINFLATION ISNT GLOBAL HASNT READ ANY REPORTS DOESNT KNOW IMMIGRATION NUMBERS YOY AS POSTED BY CBP,Twitter for Android,279,1.54E+18,253609996,KBates2011,False,False,1,,,"San Juan Islands, WA ",positiva
1510,620136960,12/06/2022 16:33,cgtnamerica,A FORMER BRITISH SOLDIER HAS BEEN KILLED FIGHTING FOR UKRAINE IN SIEVIERODONETSK HIS FAMILY SAID JORDAN GATLEY LEFT THE BRITISH ARMY IN MARCH AND TO GO TO UKRAINE HIS FAMILY RECEIVED THE NEWS FRIDAY THAT HE HAD BEEN SHOT AND KILLED REUTERS REPORTS UKRAINE RUSSIA UK,TweetDeck,275,,,,False,False,4,,,"Washington, DC",negativa
1511,422125562,12/06/2022 16:33,claudia_ciotti,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,,neutral/SI
1512,1.24403E+18,12/06/2022 16:33,airine_zahara,DAMASCUS INTERNATIONAL AIRPORT HAS BEEN SHUTDOWN THE ISRAELIS ATTACKED THE AIRPORT DURING THE NIGHT REPORTS OF DAMAGE TO THE RUNWAY YOU WONT HEAR THAT ON THE NEWS THOUGH BECAUSE TELLING THE TRUTH ABOUT ISRAEL IS NOT ALLOWED AND AGGRESSION AGAINST SYRIA IS NORMALIZED,Twitter for Android,139,,,,False,True,0,,,"Johore, Malaysia",neutral/SI
1513,1.08051E+18,12/06/2022 16:31,LukhanyoMsimang,30 MINUTE WARNING FOR THE XBOXBETHESDA SHOWCASE HOPING FOR SOME NICE FORZA NEWS DONT MIND ME GETTING EXCITED FOR OTHER GAMES MAYBE TOO,Twitter Web App,139,,,,False,True,0,,,,positiva
1514,1.24364E+18,12/06/2022 16:31,grantgooner,W1968STEVE LEEBOY1886 I GREW UP IN AN ERROR WHEN THERE WAS ZERO NEWS IF A CLUB SIGNED A PLAYER FANS WOULD ONLY KNOW ON THE DAY HE JOINED AT 55 AND USING TWITTER MAINLY TO AMUSE MYSELF I PRETTY MUCH FOLLOW THE SAME DISCIPLINE READ HARDLY ANYTHING BELIEVE LESS AND JUST WAIT FOR THE ANNOUNCEMENT,Twitter for iPhone,279,1.54E+18,1.23E+18,W1968Steve,False,False,2,,,"London, England",positiva
1515,548925394,12/06/2022 16:31,Edens_Children,PARTNERSHIP ANNOUNCEMENT WELCOME CRYPTOCASTLEANN HAS JOINED US AS A MEDIA PARTNER CRYPTO CASTLE IS WHERE ALL NEWS AND INFORMATION ABOUT THE CRYPTO WORLD IS UPDATED IN THE FASTEST WAY WHILE PROMOTING MANY POTENTIAL PROJECTS TO ITS COMMUNITY FITN FIFI E2E M2E,Twitter for iPhone,140,,,,False,True,0,,,,positiva
1516,1.51724E+18,12/06/2022 16:31,betongkopf,MEDIA SCHOLZ MACRON DRAGHI TO MEET ZELENSKY IN KYIV AHEAD OF G7 SUMMIT GERMAN NEWS OUTLET BILD REPORTS THAT GERMAN CHANCELLOR OLAF SCHOLZ FRENCH PRESIDENT EMMANUEL MACRON AND ITALIAN PRIME MINISTER MARIO DRAGHI PLAN TO COME TO KYIV BEFORE THE G7 SUMMIT ON JUNE 2628,Twitter for iPhone,140,,,,False,True,0,,,,neutral/SI
1517,926108202,12/06/2022 16:30,Shawnvau,FRANKFIGLIUZZI1 SPEAKERPELOSI ARIMELBER LAWRENCE WHCOS I BETCHA THIS ANNOUNCEMENT IS ONLY TO TRICK UNINFORMED FOLKS THAT LEGISLATION WAS SIGNED THIS SO CALLED DEAL WILL SIMMER IN THE NEWS FOR A WEEK THEN NOTHING WILL GET SIGNED REPUBLICAN PLAYBOOKNOT FOOLED,Twitter for Android,254,1.54E+18,9.30E+17,FrankFigliuzzi1,False,False,0,,,"Moorestown, New Jersey USA",neutral/SI
1518,1.27545E+18,12/06/2022 16:30,aeqnx,30 MINUTE WARNING FOR THE XBOXBETHESDA SHOWCASE HOPING FOR SOME NICE FORZA NEWS DONT MIND ME GETTING EXCITED FOR OTHER GAMES MAYBE TOO,TweetDeck,145,,,,False,False,3,,,,positiva
1519,1.1177E+18,12/06/2022 16:30,hatched_nutty,SOPHIELOUISECC DO YOU CONSIDER THIS UPTOTHEMINUTE NEWS TO BE EXCLUSIVE STUFF THIS TIME NEXT YEAR YOULL STILL BE SKINT,Twitter Web App,111,1.54E+18,1.06E+18,sophielouisecc,False,False,0,,,,neutral/SI
1520,1.34729E+18,12/06/2022 16:29,fallowtraveller,EENDRUWEIT MIKKOLAAKSONEN1 IAPONOMARENKO THEY CAUSED QUITE A STIR FOR A MINUTE BUT THEN THERE WERE OTHER NEWS TO GET EXITED ABOUT LIKE THE BATTLE OF KYIV EVERYBODY KNOWS THAT THE BUNDESWEHR IS IN SHAMBLES AMP HAS BEEN FOR DECADES ITS ACCEPTED WERE SURROUNDED BY FRIENDS OR MORE CYNICALLY BUFFER STATES,Twitter Web App,279,1.54E+18,1.31E+18,e_endruweit,False,False,0,,,absolutely elsewhere,negativa
